"La persona más fácil de ser engañada es uno mismo"|2,5|Lord Bulwer-Lytton novelista y político inglés
"Ni el ruiseñor elige para cantar un árbol sin hojas," (Primera parte)|1,5|Manuel Bueno escritor y periodista español
"ni una mujer ama de verdad a un hombre sin juventud" (Conclusión)|3,5|Manuel Bueno escritor y periodista español
"Enseñas mejor lo que más necesitas aprender"|3,6|Richard Bach escritor y piloto estadounidense
"Las grandes obras muestran el mucho menester"|2,5|Juan Ruiz Arcipreste de Hita  poeta medieval español
"Vencer por la persuasión es el valor de la razón"|1,6|Carlos Barro
"El hombre es el único ser que hace daño a su pareja"|2,5|Ludovico Ariosto  poeta italiano
"La ley debe ser respetada y libremente discutida"|3,6|Gumersindo de Azcárate  jurista, historiador y catedrático español
"Nuestros peores enemigos son los que no conocemos;" (Primera parte)|1,5|Enrique Barbusse  novelista francés
"todos los hombres son enemigos encubiertos" (Conclusión)|3,5|Enrique Barbusse  novelista francés
"Más puede negar un asno que probar un filósofo"|4,7|Adagio escolástico
"La presunción es un obstáculo para el progreso"|2,6|Bion de Esmirna  poeta bucólico griego
"Tiene suma importancia salvar las apariencias"|1,4|Pío Baroja  novelista español
"Tontería y vanidad son compañeros inseparables"|2,6|Pedro A. de Beaumarchais  dramaturgo francés
"La esperanza y la paciencia son remedios para todo"|3,7|Robert Burton  escritor y clérigo ingles
"Si un hermoso cuerpo no tiene una hermosa alma," (Primera parte)|1,5|Pedro de Bourdeille Brandôme historiador y biógrafo francés
"parece más bien un ídolo que un cuerpo humano" (Conclusión)|4,7|Pedro de Bourdeille Brandôme historiador y biógrafo francés
"El amor es el mayor coeficiente de la felicidad"|2,5|Melchor Cano fraile dominico, teólogo y obispo español
"El presente es la viviente suma total del pasado"|3,6|Thomas Carlyle ensayista e historiador escocés
"Bien dice quien dice que es un hijo muchos pesares"|1,5|Pedro Calderón de la Barca dramaturgo y poeta español
"No basta ser bueno: es necesario también parecerlo"|2,4|Fernán Caballero  novelista española
"El mundo es malvado, y de nada sirve lamentarse"|2,5|Lorenzo Borsini  escritor italiano
"La vanidad es una comedianta vestida de reina" (Primera parte)|1,5|Ramón de Campoamor  poeta romántico español
"pero el orgullo es el rey, aunque vista de pastor" (Conclusión)|2,6|Ramón de Campoamor  poeta romántico español
"Poniendo atención se descubre siempre lo mejor"|3,5|Manuel Cañete  escritor, crítico y periodista español
"Al obrero no se le permite usar de su inteligencia"|2,5|Alexis Carrel  biólogo, médico y escritor francés, novel de medicina
"El hombre se vuelve naturalmente audaz a la fuerza"|2,5|Dale Carnegie  escritor norteamericano
"Todo puede sacrificarse en aras de la patria"|1,6|Saturnino Balparda  político e historiador español
"Madura bien las cosas, y después hazlas pronto"|3,5|Burley  arquitecto estadounidense
"Cuando un rico con un pobre están en la pulpería" (Primera parte)|1,6|Cantar del amanecer
"lo del pobre es borrachera, lo del rico es alegría" (Conclusión)|2,5|Cantar del amanecer
"Ya no hay quien cultive el arte de la conversación"|2,6|Máximo Bontempelli  poeta y novelista italiano
"Los más obstinados suelen ser los más equivocados"|3,5|Samuel Butler  novelista inglés
"Los títulos son los fantasmas de los Estados"|2,5|José Gervasio Artigas  militar, estadista y prócer uruguayo
"El hombre solitario es un santo, o es un demonio"|2,5|Robert Burton  escritor y clérigo ingles
"Las palabras vuelan, pero lo escrito permanece"|3,6|Jacinto Benavente  dramaturgo y director de cine español
"Lo bueno de la inflación es que usted va al mercado" (Primera parte)|1,6|Aldo Cammarotta  guionista argentino
"con treinta australes y cada día sale más rápido" (Conclusión)|2,5|Aldo Cammarotta  guionista argentino
"Quien mete el hocico en todo, a veces se llena de lodo"|3,6|Cesare Cantú  historiador italiano
"No hay desgracia tan grande que dure siempre"|3,5|William Camden  anticuario e historiador inglés
"Honra al médico porque tienes necesidad de él"|1,3|Aforismo médico
"El gusto de la caza está en el placer de la espera"|3,5|Samuel Butler  novelista inglés
"Si el honor vence al amor, acción generosa es ésta"|3,6|Pedro Calderón de la Barca  dramaturgo y poeta español
"Un error muy difundido, y que lleva a engaño, es éste:" (Primera parte)|1,5|Wilhelm Bush  pintor, dibujante y poeta alemán
"que el amor es una cosa que hace siempre muy dichoso" (Conclusión)|3,7|Wilhelm Bush  pintor, dibujante y poeta alemán
"Con el periodismo ha surgido un cuarto Poder"|2,5|Thomas Carlyle  ensayista e historiador escocés
"Lo mejor de la vida son las ilusiones de la vida"|3,6|Honorato de Balzac  escritor francés
"En este mundo no hay nada tan bello como la equidad"|3,6|Nicolás Boileau-Despréaux  poeta y crítico francés
"Teoría es cuando se sabe todo y nada funciona" (Primera parte)|1,5|Anónimo
"práctica, cuando todo funciona y nadie sabe porque" (Conclusión)|2,4|Anónimo
"La duda en el amor acaba por hacer dudar de todo"|3,5|Federico Enrique Amiel  escritor y filósofo suizo
"No hay más alianzas que las que traza el interés"|1,5|Antonio Cánovas del Castillo  político e historiador español
"La propiedad es el derecho absoluto de un hombre"|1,5|Paul Beauliè
"El espíritu humano tiene una cima: ésta es el ideal"|2,6|Aristófanes  poeta griego
"La fortuna se presenta a todos alguna vez en la vida"|2,5|Carlos Barro
"Dicen que un solo cariño no cabe en el corazón; ..." (Primera parte)|4,7|Cantar del Amanecer
"... hay corazones grandes donde pueden caber dos" (Conclusión)|1,5|Cantar del Amanecer
"El mundo es viejo, y tal fue siempre su modo de ser." (Conclusión)|2,6|Vittorio Alfieri  dramaturgo y poeta italiano
"El avaro no hace cosa acertada sino cuando muere"|3,5|Rosario Beltrán Núñez  escritora argentina
"La pobreza constituye el patrimonio de las musas"|1,5|Robert Burton  escritor y clérigo ingles
"La música es el mayor bien que los mortales conocen"|3,5|Joseph Addison  escritor y político inglés
"El ayer es experiencia; y el mañana, esperanza"|2,6|Florence Broadhurst  diseñadora y empresaria australiana
"En todas las cosas se apoya la mujer en el hombre," (Primera parte)|1,5|Fernán Caballero  novelista española
"menos en el dolor, que entonces se apoya en Dios" (Conclusión)|2,5|Fernán Caballero  novelista española
"Desvanecerse es aún más agradable que dormirse"|3,5|Vicki Baum  escritora austríaca
"El valor es hijo de la prudencia, no de la temeridad."|2,6|Pedro Calderón de la Barca  dramaturgo y poeta español
"Se sufre cuando se obra con exceso o demasiado poco."|1,6|Aristóteles  filósofo y científico griego.
"Hay vidas que se parecen a la yerba solitaria."|3,6|Miguel Cané  escritor y político argentino.
"Es mayor delito preciarse del mal que hacerlo."|3,6|Mateo Alemán  escritor español.
"Las buenas costumbres se han perdido desde que" (Primera parte)|1,5|Conde de Buffon  naturalista francés.
"a los vicios se les ha dado el nombre de 'novedades'" (Conclusión)|2,6|Conde de Buffon  naturalista francés.
"Ideal es la esperanza indestructible de lo mejor"|3,6|Federico Enrique Amiel  escritor y filósofo suizo
"A quien su industria le vale, barato el comer le sale"|2,4|Pedro Calderón de la Barca  dramaturgo y poeta español
"Huir de los hombres no quiere decir odiarlos"|1,6|Lord Byron  poeta inglés
"El vencedor no se detiene a contar sus muertos"|2,5|Jacinto Benavente  dramaturgo y director de cine español
"El arte es la suprema realización del espíritu"|3,6|Rodrigo Carmona
"Un hombre de bien no puede haber tomado parte más" (Primera parte)|1,5|Antonio Cánovas del Castillo  político e historiador español
"que en una revolución, y esto, por no saber lo que era" (Conclusión)|2,6|Antonio Cánovas del Castillo  político e historiador español
"Los padres, para ser felices, tienen siempre que dar"|2,5|Honorato de Balzac  escritor francés
"El primer deber del hombre es vencer el miedo"|4,7|Thomas Carlyle  ensayista e historiador escocés
"Los niños no hacen caso del paisaje: lo aceptan"|1,5|Mauricio Baring  escritor y diplomático inglés
"El progreso no consiste en el solo avance moral"|4,6|Alfredo Bianchi  escritor y periodista argentino
"La traducción en muchos casos, no es más que un eco"|2,5|George Barrow  historiador inglés
"Lamentablemente son más fáciles de contar los que" (Primera parte)|3,5|Concepción Arenal  reformadora social y pensadora española
"recuerdan los beneficios que los que los olvidan" (Conclusión)|2,6|Concepción Arenal  reformadora social y pensadora española
"Todo exceso en las cosas, o daña o no aprovecha"|3,6|Aristóteles  filósofo y científico griego
"La mujer que es amada tiene el éxito asegurado"|2,6|Vicki Baum  escritora austríaca
"El hombre más juicioso es el que cree que no lo es"|1,5|Nicolás Boileau-Despréaux  poeta y crítico francés
"Las cosas más importantes de la vida no son cosas"|2,6|Fernán Caballero  novelista española
"La lógica no siempre tiene un carácter universal"|3,5|Carlos Barro
"Si quieres que yo te quiera ha de ser con este ajuste:" (Primera parte)|1,4|Cantar del Amanecer
"que tú no mires a nadie y yo mire al que me guste" (Conclusión)|2,6|Cantar del Amanecer
"No dejes lo ya ganado por lo que estés por ganar"|2,5|Mathías Bourbon
"El hombre es transitorio. El arte es permanente"|3,6|Siul Arco
"El vodka nos da una verdadera fricción interior"|1,6|Camba  periodista y escritor español
"Un globo dirigía en el cielo el ballet de las nubes"|3,6|Anónimo
"Las mediocracias evitan las cumbres y los abismos"|3,6|Martín Archer
"La mujer es una amalgama de perjurio y ternura;" (Primera parte)|1,5|Gustavo Adolfo Bécquer  escritor y poeta español
"el hombre, un abismo de grandeza y pequeñeces" (Conclusión)|2,5|Gustavo Adolfo Bécquer  escritor y poeta español
"Un haragán es un hombre que no finge que trabaja"|2,6|Tristán Bernard  escritor y periodista francés
"Lo más difícil de conseguir es lo que más se desea"|3,5|Ludovico Ariosto  poeta italiano.
"Los crímenes del tirano no gozan de prescripción"|2,5|Carlos Bonnet  filósofo y biólogo suizo.
"Una mujer bonita siempre es un huésped bienvenido" (Primera parte)|3,6|Lord Byron  poeta inglés
"El sabio no tiene afición a las riquezas, pero" (Primera parte)|1,5|Jean Bueil  noble militar francés
"preferiríalas tener antes que dejar de tener" (Conclusión)|3,6|Jean Bueil  noble militar francés
"Es más fácil ser genial que tener sentido común"|2,6|Jacinto Benavente  dramaturgo y director de cine español
"La cantidad y la velocidad se oponen a la calidad"|2,5|Cristian Helman  autor de la Claringrilla
"En los libros está el alma de todo el tiempo pasado"|1,6|Thomas Carlyle  ensayista e historiador escocés
"Esta sed de cambios profundos es sed de perfección"|2,5|Rafael Barret  escritor y periodista español
"Procura ser como la moneda que a todos agrada"|3,7|Pedro de Candía  aventurero griego naturalizado español
"Si en el mundo no hubiera más tontos que pícaros" (Primera parte)|1,6|Samuel Butler  novelista inglés
"no habría de quienes aprovecharse para vivir" (Conclusión)|2,5|Samuel Butler  novelista inglés
"No debemos apesadumbrarnos por cosas inútiles"|3,5|Arístipo  filósofo griego
"Una mujer que llora, al mismo paso mata que enamora"|2,6|Pedro Calderón de la Barca  dramaturgo y poeta español
"La conversación es nuestra forma de presentarnos"|1,4|Bruce Barton
"Los desgraciados lo son siempre por su culpa"|4,7|Edmé Pierre Beauchêne
"A menudo, la opinión hace las veces de la verdad"|3,5|Fernán Caballero  novelista española
"La prosperidad no carece de miedos y disgustos" (Primera parte)|1,6|Francis Bacon  pintor británico
"la adversidad no carece de consuelo y esperanza" (Conclusión)|2,5|Francis Bacon  pintor británico
"La probidad y la honestidad tienen sus fronteras"|3,6|Carlos Barro
"La vida de sacrificios es mejor que la de amarguras"|2,5|Pío Baroja  novelista español
"Las madres aman a los hijos más que los padres"|1,6|Aristóteles  filósofo y científico griego
"Todo gran dolor moral encierra una enseñanza"|2,6|William Bedford  jugador de baloncesto de la NBA
"Las cartas de amor son las promesas del corazón"|4,7|Martín Archer  químico inglés
"La ignorancia, la adulación y el miedo han dado a un" (Primera parte)|2,7|Vittorio Alfieri  dramaturgo y poeta italiano
"gobierno tiránico el dulce nombre de monarquía" (Conclusión)|2,5|Vittorio Alfieri  dramaturgo y poeta italiano
"Cuánto tiene uno que saber para saber qué poco sabe"|2,6|William Blake  poeta, pintor y grabador inglés
"Todo lenguaje verdadero es incomprensible"|3,5|A. Artaud  escritor, director escénico y actor francés
"Toda felicidad material reposa sobre cifras"|1,5|Honorato de Balzac  escritor francés
"La risa es salud y alegría, y la burla es crueldad"|2,5|Jacinto Benavente  dramaturgo y director de cine español
"Para poder admirar es preciso saber comprender."|3,5|Michelangelo Buonarroti  escultor, arquitecto y pintor italiano
"Estoy discurriendo el modo de vivir sin trabajar" (Primera parte)|3,5|Antonio Casaña político y militar español
"lo mejor para conseguirlo es que me hagan concejal" (Conclusión)|1,6|Antonio Casaña político y militar español
"No hay peor cosa que un viejo si se encapricha"|3,6|Jerónimo de Cifuentes
"Mucho falta a la mujer a quien falta la belleza"|2,5|Baldassare Castiglione  escritor ita
"Excelente condimento de la comida es el hambre"|3,6|Cicerón  escritor, político y orador romano
"El afecto a la caridad siempre da máxima alegría."|1,3|Alejandro Severo  escritor español
"Lo único que cura el miedo es el peligro auténtico"|2,6|Louis Ferdinand Celine  escritor francés.
"¿Qué locura, qué desatino me lleva a contar las" (Primera parte)|1,5|Miguel de Cervantes Saavedra  novelista, poeta y dramaturgo español.
"ajenas faltas, teniendo tanto que decir de las mías?" (Conclusión)|4,6|Miguel de Cervantes Saavedra  novelista, poeta y dramaturgo español.
"No hay cosa de mayor necedad que una risa necia."|1,4|Cayo Valerio Cátulo  poeta latino.
"La vida de un día no satisface ese deseo de vivir."|2,5|Emilio Castelar  político y escritor español
"Demasiada sensatez en los jóvenes es mala señal."|1,5|Baldassare Castiglione  escritor italiano
"No hay nada más bello que acordarse del que olvida"|3,6|Alejandro Severo  escritor español
"Es casi un Dios quien teniendo razón sabe callarse"|3,5|Marco Porcio Catón  estadista, militar y literato romano
"Suele decirse que cada día hay menos respeto" (Primera parte)|1,5|Manuel Casas  profesor y filósofo argentino
"No; es que cada día hay menos cosas respetables" (Conclusión)|3,7|Manuel Casas  profesor y filósofo argentino
"Nada es tan difícil que no lo logre la fortaleza"|3,5|Cayo Julio César  militar y político romano
